Clay Mortensen,RP,33.6,,,KC,TBD,-,,
Derek Norris,C,29.7,R,R,DET,TBD,-,,
Cody Eppley,RP,33.1,,,PIT,TBD,-,,
Melvin Upton,LF,34.2,R,R,CLE,TBD,-,,
Lisalverto Bonilla,RP,28.4,S,R,CLE,TBD,-,,
Vin Mazzaro,RP,32.1,R,R,CIN,TBD,-,,
Antonio Bastardo,RP,33.1,R,L,ARI,TBD,-,,
Chris Narveson,RP,36.9,L,L,CLE,TBD,-,,
Danny Espinosa,SS,31.5,S,R,PHI,TBD,-,,
Mark Lowe,RP,35.4,L,R,LAD,TBD,-,,
Brayan Villarreal,SP,31.5,,,MIN,TBD,-,,
Edgar Olmos,RP,28.6,L,L,BOS,TBD,-,,
Evan Scribner,RP,33.3,R,R,TB,TBD,-,,
Michael McKenry,C,33.7,R,R,TB,TBD,-,,
Josh Roenicke,RP,36.2,,,LAA,TBD,-,,
Chris Heisey,LF,33.9,R,R,MIN,TBD,-,,
Micah Owings,SP,36.1,,,SEA,TBD,-,,
Fernando Rodriguez,RP,34.4,R,R,BOS,TBD,-,,
Fernando Martinez,RF,30.1,,,NYY,TBD,-,,
Michael Nickeas,C,35.7,,,TOR,TBD,-,,
Jose Ceda,RP,31.8,,,MIA,TBD,-,,
Reid Brignac,3B,32.8,L,R,HOU,TBD,-,,
Omar Infante,2B,36.9,R,R,DET,TBD,-,,
Ryan Webb,RP,32.7,R,R,SF,TBD,-,,
Tim Lincecum,RP,34.4,L,R,TEX,TBD,-,,
Chris Dickerson,LF,36.6,L,L,BAL,TBD,-,,
Everth Cabrera,SS,32.0,S,R,CHW,TBD,-,,
Josh Outman,RP,34.1,L,L,WSH,TBD,-,,
Neal Cotts,RP,38.6,L,L,WSH,TBD,-,,
Steve Delabar,RP,35.3,R,R,TEX,TBD,-,,
Josh Thole,C,32.0,L,R,ARI,TBD,-,,
