Jason Frasor,RP,38.2,R,R,ATL,TBD,-,,,,,,,,,,,,,
Felipe Paulino,SP,32.1,R,R,BOS,TBD,-,,,,,,,,,,,,,
Ryan Sweeney,CF,30.7,L,L,BOS,TBD,-,,,,,,,,,,,,,
Tim Stauffer,RP,33.4,R,R,MIN,TBD,-,,,,,,,,,,,,,
John Mayberry Jr.,RF,31.9,R,R,CHW,TBD,-,,,,,,,,,,,,,
Gerald Laird,C,36.0,R,R,ARI,TBD,-,,,,,,,,,,,,,
Paul Maholm,RP,33.4,L,L,CIN,TBD,-,,,,,,,,,,,,,
John Lannan,RP,31.1,L,L,NYM,TBD,-,,,,,,,,,,,,,
Lyle Overbay,1B,38.8,L,L,MIL,TBD,-,,,,,,,,,,,,,
Daisuke Matsuzaka,SP,35.1,R,R,NYM,TBD,-,,,,,,,,,,,,,
Wesley Wright,RP,30.8,R,L,BAL,TBD,-,,,,,,,,,,,,,
Mike Carp,LF,29.3,,,LAD,TBD,-,,,,,,,,,,,,,
Noel Arguelles,SP,25.7,,,KC,TBD,-,,,,,,,,,,,,,
Jesus Guzman,1B,31.4,R,R,HOU,TBD,-,,,,,,,,,,,,,
Ross Ohlendorf,RP,33.2,,,TEX,TBD,-,,,,,,,,,,,,,
Josh Outman,RP,31.1,L,L,ATL,TBD,-,,,,,,,,,,,,,
Nick Massett,RP,33.5,R,R,ATL,TBD,-,,,,,,,,,,,,,
Logan Ondrusek,RP,30.7,R,R,CIN,TBD,-,,,,,,,,,,,,,
Norichika Aoki,LF,33.8,L,R,MIL,TBD,-,,,,,,,,,,,,,
Wil Nieves,C,38.1,R,R,ATL,TBD,-,,,,,,,,,,,,,
Ramon Santiago,2B,36.2,B,R,TOR,TBD,-,,,,,,,,,,,,,
Jordan Schafer,CF,29.2,L,L,MIN,TBD,-,,,,,,,,,,,,,
James McDonald,SP,31.0,L,R,CHC,TBD,-,,,,,,,,,,,,,
Jason Giambi,DH,44.8,,,CLE,TBD,-,,,,,,,,,,,,,
Mark Mulder,SP,38.2,,,LAA,TBD,-,,,,,,,,,,,,,
Jeff Francoeur,LF,31.8,R,R,SD,TBD,-,,,,,,,,,,,,,
Joel Hanrahan,RP,34.1,,,DET,TBD,-,,,,,,,,,,,,,
Joe Beimel,RP,38.5,L,L,TEX,TBD,-,,,,,,,,,,,,,
John McDonald,SS,41.1,,,LAA,TBD,-,,,,,,,,,,,,,
Brennan Boesch,RF,30.6,L,L,LAA,TBD,-,,,,,,,,,,,,,
Scott Atchison,RP,39.6,R,R,MIN,TBD,-,,,,,,,,,,,,,
Blake Wood,RP,30.2,R,R,KC,TBD,-,,,,,,,,,,,,,
Matt Tuiasosopo,LF,29.5,R,R,BAL,TBD,-,,,,,,,,,,,,,
Andrew Brown,LF,31.1,R,R,OAK,TBD,-,,,,,,,,,,,,,
Brian Bogusevic,RF,31.7,L,L,MIA,TBD,-,,,,,,,,,,,,,
Brandon Hicks,2B,30.1,,,SF,TBD,-,,,,,,,,,,,,,
Donnie Veal,RP,31.1,L,L,ATL,TBD,-,,,,,,,,,,,,,
Pedro Beato,RP,29.0,R,R,ATL,TBD,-,,,,,,,,,,,,,
Zoilo Almonte,LF,26.4,B,R,ATL,TBD,-,,,,,,,,,,,,,
Erik Kratz,C,35.4,R,R,BOS,TBD,-,,,,,,,,,,,,,
Tony Campana,LF,29.4,L,L,CHW,TBD,-,,,,,,,,,,,,,
Michael Taylor,LF,29.9,R,R,CHW,TBD,-,,,,,,,,,,,,,
Francisley Bueno,RP,34.7,L,L,CHC,TBD,-,,,,,,,,,,,,,
Raul Valdes,RP,37.9,L,L,TOR,TBD,-,,,,,,,,,,,,,
Carlos Peguero,LF,28.7,L,L,BOS,TBD,-,,,,,,,,,,,,,
Josh Stinson,RP,27.6,,,BAL,TBD,-,,,,,,,,,,,,,
Evan Reed,RP,29.8,R,R,DET,TBD,-,,,,,,,,,,,,,
Alex White,RP,27.2,R,R,HOU,TBD,-,,,,,,,,,,,,,
Jim Adduci,CF,30.5,L,L,TEX,TBD,-,,,,,,,,,,,,,
Wade LeBlanc,SP,31.2,L,L,LAA,TBD,-,,,,,,,,,,,,,
Kevin Kouzmanoff,3B,34.3,R,R,TEX,TBD,-,,,,,,,,,,,,,
Brent Morel,3B,28.5,R,R,PIT,TBD,-,,,,,,,,,,,,,
Andres Blanco,3B,31.6,S,R,PHI,TBD,-,,,,,,,,,,,,,
Tony Abreu,2B,31.0,,,SF,TBD,-,,,,,,,,,,,,,
Matt McBride,C,30.4,R,R,COL,TBD,-,,,,,,,,,,,,,
Miguel De Los Santos,RP,27.3,,,MIL,TBD,-,,,,,,,,,,,,,
Jose Constanza,RF,32.2,L,L,ATL,TBD,-,,,,,,,,,,,,,
Chris Dominguez,LF,28.9,R,R,SF,TBD,-,,,,,,,,,,,,,
Phillippe Aumont,RP,26.8,L,R,PHI,TBD,-,,,,,,,,,,,,,
Donald Lutz,1B,26.7,L,R,CIN,TBD,-,,,,,,,,,,,,,
Jorge De Leon,RP,30.8,,,OAK,TBD,-,,,,,,,,,,,,,
Juan Oramas,RP,25.5,L,L,TOR,TBD,-,,,,,,,,,,,,,
Sean O'Sullivan,RP,28.2,R,R,PHI,TBD,-,,,,,,,,,,,,,
Scott Downs,RP,39.6,,,CLE,TBD,-,,,,,,,,,,,,,
Nate Schierholtz,RF,31.7,L,R,TEX,TBD,-,,,,,,,,,,,,,
Jose Veras,RP,35.0,R,R,ATL,TBD,-,,,,,,,,,,,,,
Raul Ibanez,DH,43.4,L,R,KC,TBD,-,,,,,,,,,,,,,
Trevor Bell,RP,29.1,L,R,CIN,TBD,-,,,,,,,,,,,,,
Adam Moore,C,31.5,R,R,SD,TBD,-,,,,,,,,,,,,,
Nyjer Morgan,CF,35.3,,,CLE,TBD,-,,,,,,,,,,,,,
David Herndon,RP,30.2,,,MIL,TBD,-,,,,,,,,,,,,,
Eli Whiteside,C,36.0,,,CHC,TBD,-,,,,,,,,,,,,,
Andy Marte,3B,32.0,,,ARI,TBD,-,,,,,,,,,,,,,
Chris Nelson,3B,30.2,R,R,SD,TBD,-,,,,,,,,,,,,,
Reid Brignac,3B,29.8,L,R,PHI,TBD,-,,,,,,,,,,,,,
Jeremy Horst,RP,30.1,,,PHI,TBD,-,,,,,,,,,,,,,
Ryan Feierabend,SP,30.2,L,L,TEX,TBD,-,,,,,,,,,,,,,
Kevin Whelan,RP,31.8,,,DET,TBD,-,,,,,,,,,,,,,
Chris Carpenter,RP,29.9,,,CIN,TBD,-,,,,,,,,,,,,,
Justin Germano,RP,33.2,,,TEX,TBD,-,,,,,,,,,,,,,
Greg Dobbs,1B,37.3,,,WSH,TBD,-,,,,,,,,,,,,,
Jason Pridie,RF,32.1,,,OAK,TBD,-,,,,,,,,,,,,,
Kelvin De La Cruz,SP,27.2,,,BAL,TBD,-,,,,,,,,,,,,,
Pedro Hernandez,RP,26.6,,,COL,TBD,-,,,,,,,,,,,,,
Chase d'Arnaud,3B,28.8,R,R,PIT,TBD,-,,,,,,,,,,,,,
Ryan Roberts,2B,35.1,,,KC,TBD,-,,,,,,,,,,,,,
Willie Eyre,RP,37.3,,,TEX,TBD,-,,,,,,,,,,,,,
Jake Elmore,LF,28.4,R,R,PIT,TBD,-,,,,,,,,,,,,,
Matt Magill,RP,26.0,R,R,CIN,TBD,-,,,,,,,,,,,,,
Chad Smith,RP,26.1,L,R,LAA,TBD,-,,,,,,,,,,,,,
John Hester,C,32.1,,,LAA,TBD,-,,,,,,,,,,,,,
Josh Lindblom,SP,28.4,R,R,PIT,TBD,-,,,,,,,,,,,,,
Casey Crosby,RP,27.1,,,BOS,TBD,-,,,,,,,,,,,,,
Pete Orr,2B,36.4,,,MIL,TBD,-,,,,,,,,,,,,,
Kevin Slowey,RP,31.5,,,PHI,TBD,-,,,,,,,,,,,,,
Mitchell Boggs,RP,31.7,,,BOS,TBD,-,,,,,,,,,,,,,
Juan Carlos Oviedo,RP,33.6,R,R,TEX,TBD,-,,,,,,,,,,,,,
Jose Valverde,RP,37.6,,,SD,TBD,-,,,,,,,,,,,,,
Brian Sanches,RP,37.2,,,MIA,TBD,-,,,,,,,,,,,,,
Erik Bedard,SP,36.7,,,LAD,TBD,-,,,,,,,,,,,,,
Tyler Greene,2B,32.2,,,PHI,TBD,-,,,,,,,,,,,,,
Jason Marquis,SP,37.2,L,R,CIN,TBD,-,,,,,,,,,,,,,
Bryan LaHair,1B,33.0,,,BOS,TBD,-,,,,,,,,,,,,,
Bruce Chen,RP,38.4,,,CLE,TBD,-,,,,,,,,,,,,,
Jeremy Accardo,RP,33.9,,,ARI,TBD,-,,,,,,,,,,,,,
Freddy Garcia,SP,39.1,,,LAD,TBD,-,,,,,,,,,,,,,
Michael Bowden,RP,29.1,,,BAL,TBD,-,,,,,,,,,,,,,
Jonathan Sanchez,SP,33.0,,,CHC,TBD,-,,,,,,,,,,,,,
Chris Snyder,C,34.7,,,TEX,TBD,-,,,,,,,,,,,,,
Julio Lugo,SS,40.0,,,LAD,TBD,-,,,,,,,,,,,,,
Cesar Izturis,SS,35.7,,,HOU,TBD,-,,,,,,,,,,,,,
Brian Roberts,2B,38.1,,,BAL,TBD,-,,,,,,,,,,,,,
Chris Getz,2B,32.2,,,TOR,TBD,-,,,,,,,,,,,,,
Jeremy Hermida,RF,31.8,,,MIL,TBD,-,,,,,,,,,,,,,
Carlos Pena,1B,37.5,,,LAA,TBD,-,,,,,,,,,,,,,
Matt Guerrier,RP,37.2,,,MIN,TBD,-,,,,,,,,,,,,,
Wilson Betemit,3B,34.0,,,TB,TBD,-,,,,,,,,,,,,,
Edgar Gonzalez,RP,32.7,,,CIN,TBD,-,,,,,,,,,,,,,
J.J. Putz,RP,38.7,,,ARI,TBD,-,,,,,,,,,,,,,
Josh Rupe,RP,33.2,,,BAL,TBD,-,,,,,,,,,,,,,
Luis Ayala,RP,37.8,,,TEX,TBD,-,,,,,,,,,,,,,
Randy Wolf,SP,39.2,,,LAA,TBD,-,,,,,,,,,,,,,
Kyle Farnsworth,RP,39.6,,,HOU,TBD,-,,,,,,,,,,,,,
Tracker,,,,,,,,,,,,,,,,,,,,
Team,,,,,,,,,,,,,,,,,,,,
Positional,,,,"2027
																								
2026
																								
2025
																								
2024
																								
2023
																								
2022
																								
2021
																								
2020
																								
2019
																								
2018
																								
2017
																								
2016
																								
2015
																								
2014
																								
2013
																								
2012
																								
2011
																							
                                                
                                                                                                
ARI
                                                                                                
ATL
                                                                                                
BAL
                                                                                                
BOS
                                                                                                
CHC
                                                                                                
CHW
                                                                                                
CIN
                                                                                                
CLE
                                                                                                
COL
                                                                                                
DET
                                                                                                
HOU
                                                                                                
KC
                                                                                                
LAA
                                                                                                
LAD
                                                                                                
MIA
                                                                                                
MIL
                                                                                                
MIN
                                                                                                
NYM
                                                                                                
NYY
                                                                                                
OAK
                                                                                                
PHI
                                                                                                
PIT
                                                                                                
SD
                                                                                                
SF
                                                                                                
SEA
                                                                                                
STL
                                                                                                
TB
                                                                                                
TEX
                                                                                                
TOR
                                                                                                
WSH
                                                                                                
                                                
                                            
												
- All Positions -
												
All Batters
																									
													  Catcher
																									
													  Infielders
																									
													    1st Base
																									
													    2nd Base
																									
													    3rd Base
																									
													    Shortstop
																									
													  Outfielders
																									
													    Right Field
																									
													    Center Field
																									
													    Left Field
																									
													  Designated Hitter
																									
													Pitchers
																									
													    Starting Pitcher
																									
													    Relief Pitcher
																									
													      Closer
																							
												
All Types
												
UFA
                                                
Player Option
                                                
Club Option
                                                
Mutual Option
											
												
All Statuses
												
Available
												
Signed
												
Relinquished
											
												
All Types
												
Major League Contract
												
Minor League Contract
											

Player Option
Club Option
Mutual Option",,,,,,,,,,,,,,,,
