Daric Barton,1B,32.2,,,TOR,TBD,-,,
Enerio Del Rosario,RP,32.0,,,HOU,TBD,-,,
Ian Stewart,2B,32.6,,,WSH,TBD,-,,
Alexi Casilla,2B,33.3,B,R,TOR,TBD,-,,
Sam LeCure,RP,33.5,R,R,LAD,TBD,-,,
Omir Santos,C,36.5,,,CLE,TBD,-,,
Joe Beimel,RP,40.5,L,L,KC,TBD,-,,
Manny Acosta,RP,36.5,,,TB,TBD,-,,
Danny Burawa,RP,28.8,R,R,ATL,TBD,-,,
Omar Quintanilla,SS,36.0,L,R,COL,TBD,-,,
Eric Stults,SP,37.9,L,L,LAD,TBD,-,,
Mat Gamel,1B,32.3,,,NYY,TBD,-,,
Brad Penny,SP,39.4,R,R,TOR,TBD,-,,
Kyle Drabek,RP,29.9,R,R,SF,TBD,-,,
Dan Johnson,1B,38.2,,,LAD,TBD,-,,
Colin Curtis,RF,31.9,,,NYY,TBD,-,,
Jordany Valdespin,2B,29.9,L,R,DET,TBD,-,,
Aneury Rodriguez,SP,29.9,,,HOU,TBD,-,,
Tim Stauffer,RP,35.4,R,R,ARI,TBD,-,,
J.P. Arencibia,1B,31.8,R,R,TB,TBD,-,,
Casey Kotchman,1B,34.7,,,TOR,TBD,-,,
Gabby Guerrero,LF,23.9,R,R,CIN,TBD,-,,
Alex Burnett,RP,30.3,,,CHC,TBD,-,,
Robinson Cancel,C,41.5,,,HOU,TBD,-,,
Jason Donald,SS,33.2,,,KC,TBD,-,,
L.J. Hoes,CF,27.7,R,R,BAL,TBD,-,,
John Danks,SP,32.5,L,L,ATL,TBD,-,,
Neal Cotts,RP,37.6,L,L,TEX,TBD,-,,
Casey Coleman,RP,30.3,L,R,TB,TBD,-,,
Zach Braddock,RP,30.2,,,SD,TBD,-,,
Ryan Brasier,RP,30.2,R,R,OAK,TBD,-,,
Matt Maloney,RP,33.8,,,MIN,TBD,-,,
Trent Oeltjen,LF,34.7,,,LAA,TBD,-,,
Jimmy Rollins,SS,38.9,S,R,SF,TBD,-,,
Brandon League,RP,34.6,R,R,KC,TBD,-,,
Jordan Pacheco,3B,31.8,R,R,ATL,TBD,-,,
Eury De La Rosa,RP,27.7,L,L,HOU,TBD,-,,
Drake Britton,RP,28.4,L,L,DET,TBD,-,,
Wandy Rodriguez,RP,38.8,B,L,BAL,TBD,-,,
Chris Denorfia,RF,37.3,R,R,COL,TBD,-,,
Adam Wilk,RP,29.9,L,L,MIN,TBD,-,,
Jose Molina,C,42.4,,,LAA,TBD,-,,
Steve Tolleson,SS,34.0,R,R,KC,TBD,-,,
Miguel Olivo,C,39.3,R,R,SF,TBD,-,,
Mayckol Guaipe,RP,27.2,R,R,CHW,TBD,-,,
