Brandon Wood,SS,28.7,,,BAL,TBD,-,,,,,,,,,,,,,
Jason Repko,CF,32.9,,,BOS,TBD,-,,,,,,,,,,,,,
Donnie Murphy,3B,30.6,,,MIL,TBD,-,,,,,,,,,,,,,
Travis Ishikawa,1B,30.1,L,L,NYY,TBD,-,,,,,,,,,,,,,
Cory Wade,RP,30.4,,,TOR,TBD,-,,,,,,,,,,,,,
Micah Owings,SP,31.1,,,WSH,TBD,-,,,,,,,,,,,,,
Hong-Chih Kuo,SP,32.3,,,CHC,TBD,-,,,,,,,,,,,,,
Brad Penny,SP,35.4,R,R,SF,TBD,-,,,,,,,,,,,,,
Blake Hawksworth,RP,30.7,,,LAD,TBD,-,,,,,,,,,,,,,
Roger Bernadina,LF,29.4,L,L,WSH,TBD,-,,,,,,,,,,,,,
Reid Brignac,3B,27.8,L,R,NYY,TBD,-,,,,,,,,,,,,,
Bobby Wilson,C,30.6,R,R,TOR,TBD,-,,,,,,,,,,,,,
Jeff Gray,RP,31.9,,,CHW,TBD,-,,,,,,,,,,,,,
Tyler Greene,2B,30.2,,,CHW,TBD,-,,,,,,,,,,,,,
Tim Dillard,RP,30.3,,,MIL,TBD,-,,,,,,,,,,,,,
Jaye Chapman,RP,26.4,,,CHC,TBD,-,,,,,,,,,,,,,
Mickey Storey,RP,27.6,,,NYY,TBD,-,,,,,,,,,,,,,
Chris Seddon,RP,30.1,,,CLE,TBD,-,,,,,,,,,,,,,
Rich Thompson,RP,29.3,,,TB,TBD,-,,,,,,,,,,,,,
Yorbit Torrealba,C,35.3,,,MIL,TBD,-,,,,,,,,,,,,,
Wade LeBlanc,SP,29.2,L,L,HOU,TBD,-,,,,,,,,,,,,,
Manny Corpas,RP,30.9,,,CHC,TBD,-,,,,,,,,,,,,,
Juan Perez,RP,35.2,,,SF,TBD,-,,,,,,,,,,,,,
Doug Slaten,RP,33.7,,,PIT,TBD,-,,,,,,,,,,,,,
P.J. Walters,SP,28.6,,,MIN,TBD,-,,,,,,,,,,,,,
Edgar Gonzalez,RP,30.7,,,TOR,TBD,-,,,,,,,,,,,,,
Josh Bell,3B,27.0,,,ARI,TBD,-,,,,,,,,,,,,,
DeWayne Wise,CF,35.7,,,CHW,TBD,-,,,,,,,,,,,,,
Bill Hall,3B,33.9,,,LAA,TBD,-,,,,,,,,,,,,,
Scott Olsen,SP,29.8,,,CHW,TBD,-,,,,,,,,,,,,,
Brent Lillibridge,LF,30.1,,,CHC,TBD,-,,,,,,,,,,,,,
Brian Tallet,RP,36.1,,,SD,TBD,-,,,,,,,,,,,,,
Alex Cora,2B,40.0,,,STL,TBD,-,,,,,,,,,,,,,
Jorge Cantu,3B,31.8,,,LAA,TBD,-,,,,,,,,,,,,,
Vladimir Guerrero,RF,38.7,,,TOR,TBD,-,,,,,,,,,,,,,
Chris Pettit,LF,29.2,,,BAL,TBD,-,,,,,,,,,,,,,
Rich Harden,SP,31.9,,,MIN,TBD,-,,,,,,,,,,,,,
Scott Kazmir,SP,29.8,L,L,TB,TBD,-,,,,,,,,,,,,,
Dontrelle Willis,SP,31.8,,,CHC,TBD,-,,,,,,,,,,,,,
Ramon Castro,C,37.7,,,LAD,TBD,-,,,,,,,,,,,,,
Mike Fontenot,2B,33.4,,,PHI,TBD,-,,,,,,,,,,,,,
Corey Patterson,RF,34.2,,,NYM,TBD,-,,,,,,,,,,,,,
Dallas McPherson,3B,33.3,,,LAD,TBD,-,,,,,,,,,,,,,
Rodrigo Lopez,SP,37.9,,,PHI,TBD,-,,,,,,,,,,,,,
Jeff Suppan,SP,38.8,,,SD,TBD,-,,,,,,,,,,,,,
Jamie Moyer,SP,51.0,,,TOR,TBD,-,,,,,,,,,,,,,
Jay Gibbons,RF,36.7,,,MIL,TBD,-,,,,,,,,,,,,,
Carlos Maldonado,C,34.8,,,WSH,TBD,-,,,,,,,,,,,,,
Shawn Hill,SP,32.5,,,TOR,TBD,-,,,,,,,,,,,,,
Conor Jackson,1B,31.5,,,BAL,TBD,-,,,,,,,,,,,,,
Russell Branyan,1B,37.9,,,NYY,TBD,-,,,,,,,,,,,,,
Andy LaRoche,3B,30.1,,,BOS,TBD,-,,,,,,,,,,,,,
Matt E. Young,2B,31.1,,,STL,TBD,-,,,,,,,,,,,,,
Eugenio Velez,2B,31.5,,,STL,TBD,-,,,,,,,,,,,,,
Aaron Heilman,RP,35.0,,,TEX,TBD,-,,,,,,,,,,,,,
Lance Cormier,RP,33.2,,,TB,TBD,-,,,,,,,,,,,,,
Mitch Stetter,RP,32.8,,,LAA,TBD,-,,,,,,,,,,,,,
Boof Bonser,SP,32.0,,,CLE,TBD,-,,,,,,,,,,,,,
Joe Beimel,RP,36.5,L,L,TEX,TBD,-,,,,,,,,,,,,,
